Time [s],Value,Parity Error,Framing Error
59.777085875,0x112,,
59.778237125,0x012,,
60.016043175,0x112,,
60.017202075,0x012,,
60.244049450,0x112,,
60.245208100,0x012,,
60.463154100,0x112,,
60.464305375,0x012,,
60.701098700,0x112,,
60.702250450,0x012,,
60.931167325,0x112,,
60.932314200,0x012,,
61.152254500,0x112,,
61.153405775,0x012,,
61.387370025,0x112,,
61.388521800,0x012,,
61.617301575,0x112,,
61.618453075,0x012,,
61.856403500,0x112,,
61.857555000,0x012,,
62.088337775,0x112,,
62.089489300,0x012,,
62.305414725,0x112,,
62.306573500,0x012,,
62.542402725,0x112,,
62.543554600,0x012,,
62.774423825,0x112,,
62.775575725,0x012,,
62.993473050,0x112,,
62.994655575,0x012,,
63.231464000,0x112,,
63.232615250,0x012,,
63.459652375,0x112,,
63.460803775,0x012,,
63.679644550,0x112,,
63.680796300,0x012,,
63.914627550,0x112,,
63.915779300,0x012,,
64.146814025,0x112,,
64.147969025,0x012,,
64.365893525,0x112,,
64.367057300,0x012,,
64.601853825,0x112,,
64.603005100,0x012,,
64.831811900,0x112,,
64.832963675,0x012,,
65.073892750,0x112,,
65.075044525,0x012,,
65.298809050,0x112,,
65.299960550,0x012,,
65.517901700,0x112,,
65.519053475,0x012,,
65.755999875,0x112,,
65.757151650,0x012,,
65.987057850,0x112,,
65.988209350,0x012,,
66.226069425,0x112,,
66.227220675,0x012,,
66.458153125,0x112,,
66.459304625,0x012,,
66.692091050,0x112,,
66.693242300,0x012,,
66.912132150,0x112,,
66.913283425,0x012,,
67.141218875,0x112,,
67.142363125,0x012,,
67.358318650,0x112,,
67.359470150,0x012,,
67.577426175,0x112,,
67.578577700,0x012,,
67.815310875,0x112,,
67.816462650,0x012,,
68.048363150,0x112,,
68.049514775,0x012,,
68.285423350,0x112,,
68.286567225,0x012,,
68.516519425,0x112,,
68.517670925,0x012,,
68.731520700,0x112,,
68.732671975,0x012,,
68.972467375,0x112,,
68.973616900,0x012,,
69.200563600,0x112,,
69.201722725,0x012,,
69.419605850,0x112,,
69.420769875,0x012,,
69.657628350,0x112,,
69.658779600,0x012,,
69.890676425,0x112,,
69.891827700,0x012,,
70.104831225,0x112,,
70.105982725,0x012,,
70.345811800,0x112,,
70.346963450,0x012,,
70.572791550,0x112,,
70.573942825,0x012,,
70.793888625,0x112,,
70.795039900,0x012,,
71.025002900,0x112,,
71.026154650,0x012,,
71.249933100,0x112,,
71.251084625,0x012,,
71.465058000,0x112,,
71.466216650,0x012,,
71.695953400,0x112,,
71.697104925,0x012,,
71.917976150,0x112,,
71.919127925,0x012,,
72.133017150,0x112,,
72.134169025,0x012,,
72.372033975,0x112,,
72.373185750,0x012,,
72.603176650,0x112,,
72.604327900,0x012,,
72.840201825,0x112,,
72.841353600,0x012,,
73.071175125,0x112,,
73.072326650,0x012,,
73.290207400,0x112,,
73.291366550,0x012,,
73.526227125,0x112,,
73.527378900,0x012,,
73.756425850,0x112,,
73.757584125,0x012,,
73.976408450,0x112,,
73.977560225,0x012,,
74.213414875,0x112,,
74.214569650,0x012,,
74.464417400,0x112,,
74.465569175,0x012,,
74.676492375,0x112,,
74.677643900,0x012,,
74.912516850,0x112,,
74.913687750,0x012,,
75.129516050,0x112,,
75.130667825,0x012,,
75.347573125,0x112,,
75.348714150,0x012,,
75.580606250,0x112,,
75.581763525,0x012,,
75.806611925,0x112,,
75.807763700,0x012,,
76.018685650,0x112,,
76.019837425,0x012,,
76.251758675,0x112,,
76.252910425,0x012,,
76.473764400,0x112,,
76.474915900,0x012,,
76.704874375,0x112,,
76.706026275,0x012,,
76.940938725,0x112,,
76.942090000,0x012,,
77.158929650,0x112,,
77.160081050,0x012,,
77.394976000,0x112,,
77.396127775,0x012,,
77.627560700,0x112,,
77.628724475,0x012,,
77.842992475,0x112,,
77.844144250,0x012,,
78.084050800,0x112,,
78.085202325,0x012,,
78.312993950,0x112,,
78.314145475,0x012,,
78.529158050,0x112,,
78.530309450,0x012,,
78.769145625,0x112,,
78.770297375,0x012,,
78.998373525,0x112,,
78.999521050,0x012,,
79.216354975,0x112,,
79.217506225,0x012,,
79.454278700,0x112,,
79.455430450,0x012,,
79.685328200,0x112,,
79.686479975,0x012,,
79.926277050,0x112,,
79.927427700,0x012,,
80.153400525,0x112,,
80.154552025,0x012,,
80.374507525,0x112,,
80.375659025,0x012,,
80.612378975,0x112,,
80.613530475,0x012,,
80.842501300,0x112,,
80.843652800,0x012,,
81.059536325,0x112,,
81.060698975,0x012,,
81.291706325,0x112,,
81.292857850,0x012,,
81.514783450,0x112,,
81.515927350,0x012,,
81.731865725,0x112,,
81.733008475,0x012,,
81.961663000,0x112,,
81.962814525,0x012,,
82.180766825,0x112,,
82.181918575,0x012,,
82.400743250,0x112,,
82.401907275,0x012,,
82.633926450,0x112,,
82.635077975,0x012,,
82.857830325,0x112,,
82.858982100,0x012,,
83.074918575,0x112,,
83.076070100,0x012,,
83.308018225,0x112,,
83.309169500,0x012,,
83.544921375,0x112,,
83.546072650,0x012,,
83.762926200,0x112,,
83.764079725,0x012,,
83.989991375,0x112,,
83.991143150,0x012,,
84.211131525,0x112,,
84.212281150,0x012,,
84.427048875,0x112,,
84.428196275,0x012,,
84.667158150,0x112,,
84.668317150,0x012,,
84.898319300,0x112,,
84.899478200,0x012,,
85.135203075,0x112,,
85.136361850,0x012,,
85.366254575,0x112,,
85.367406200,0x012,,
85.583395750,0x112,,
85.584559775,0x012,,
85.815440950,0x112,,
85.816599825,0x012,,
86.034395200,0x112,,
86.035546575,0x012,,
86.253486925,0x112,,
86.254643075,0x012,,
86.489428175,0x112,,
86.490581425,0x012,,
86.720589125,0x112,,
86.721737375,0x012,,
86.946607125,0x112,,
86.947759000,0x012,,
87.175628975,0x112,,
87.176780875,0x012,,
87.394615850,0x112,,
87.395804000,0x012,,
87.611621950,0x112,,
87.612773475,0x012,,
87.843860925,0x112,,
87.845019450,0x012,,
88.068838100,0x112,,
88.069989875,0x012,,
88.298810275,0x112,,
88.299962150,0x012,,
88.530797475,0x112,,
88.531949250,0x012,,
88.748840850,0x112,,
88.750011750,0x012,,
88.983799750,0x112,,
88.984951275,0x012,,
89.222921925,0x112,,
89.224073700,0x012,,
89.451994300,0x112,,
89.453145800,0x012,,
89.689944950,0x112,,
89.691096475,0x012,,
89.919987650,0x112,,
89.921150550,0x012,,
90.138155825,0x112,,
90.139307600,0x012,,
90.376223675,0x112,,
90.377375450,0x012,,
90.606181975,0x112,,
90.607333850,0x012,,
90.827179050,0x112,,
90.828330450,0x012,,
91.064226075,0x112,,
91.065377850,0x012,,
91.296532425,0x112,,
91.297683950,0x012,,
91.511303475,0x112,,
91.512467500,0x012,,
91.748265950,0x112,,
91.749417575,0x012,,
91.980540050,0x112,,
91.981692450,0x012,,
92.216448400,0x112,,
92.217600550,0x012,,
92.448388975,0x112,,
92.449540250,0x012,,
92.668568575,0x112,,
92.669719850,0x012,,
92.903455125,0x112,,
92.904606900,0x012,,
93.132606050,0x112,,
93.133757925,0x012,,
93.352635075,0x112,,
93.353786850,0x012,,
93.591573850,0x112,,
93.592733125,0x012,,
93.819860825,0x112,,
93.821015075,0x012,,
94.038692900,0x112,,
94.039852925,0x012,,
94.278762675,0x112,,
94.279914075,0x012,,
94.508005150,0x112,,
94.509157025,0x012,,
94.724976400,0x112,,
94.726159200,0x012,,
94.957860925,0x112,,
94.959012950,0x012,,
95.184848425,0x112,,
95.186000175,0x012,,
95.399933275,0x112,,
95.401085150,0x012,,
95.631973300,0x112,,
95.633124700,0x012,,
95.848022600,0x112,,
95.849174125,0x012,,
96.066040875,0x112,,
96.067188275,0x012,,
96.306170175,0x112,,
96.307321700,0x012,,
96.534105075,0x112,,
96.535256725,0x012,,
96.773186775,0x112,,
96.774338550,0x012,,
97.002239800,0x112,,
97.003391075,0x012,,
97.220233925,0x112,,
97.221385450,0x012,,
97.454354000,0x112,,
97.455505500,0x012,,
97.689254450,0x112,,
97.690405975,0x012,,
97.908360100,0x112,,
97.909510725,0x012,,
98.147415025,0x112,,
98.148566925,0x012,,
98.375461700,0x112,,
98.376617825,0x012,,
98.595475700,0x112,,
98.596626975,0x012,,
98.833531675,0x112,,
98.834682950,0x012,,
99.064673775,0x112,,
99.065829925,0x012,,
99.281592925,0x112,,
99.282744700,0x012,,
99.513807400,0x112,,
99.514959175,0x012,,
