Time,Label,Data,ReplyTime(ms)
46.977144200,RX,12* 12,
46.981883600,TX,00*,2.493400
47.182157800,RX,12* 12,
47.186908200,TX,00*,2.504500
47.387171400,RX,12* 12,
47.391913300,TX,00*,2.496000
47.592184900,RX,12* 12,
47.596957500,TX,00*,2.526700
47.797302600,RX,30* 30,
47.822200100,RX,12* 12,
47.826939000,TX,00*,2.493000
48.007316500,RX,12* 12,
48.012051400,TX,00*,2.489000
48.212330100,RX,12* 12,
48.217069600,TX,00*,2.493600
48.417343600,RX,12* 12,
48.422113700,TX,00*,2.524200
48.622357200,RX,12* 12,
48.627131900,TX,00*,2.528800
48.827370700,RX,12* 12,
48.832117500,TX,00*,2.500900
49.032384300,RX,12* 12,
49.037161600,TX,00*,2.531400
49.237397800,RX,12* 12,
49.242147300,TX,00*,2.503600
49.342404800,RX,08* 08,
49.447411700,RX,12* 12,
49.452294600,TX,03 00 64 00 00 00 00 00 00 00 67*,2.637000
49.465017100,RX,00,
49.562419300,RX,12* 12,
49.567269100,TX,00*,2.603900
49.767432900,RX,12* 12,
49.772482300,TX,00*,2.803500
50.072453000,RX,13* 00 00 01 00 a0 b4,
50.082977100,TX,00*,2.548600
50.182460300,RX,12* 12,
50.187361700,TX,00*,2.655500
50.287467300,RX,12* 12,
50.292415800,TX,00*,2.702600
50.392474200,RX,30* 30,
50.417475900,RX,12* 12,
50.422361900,TX,00*,2.640100
50.502481500,RX,12* 12,
50.507250300,TX,00*,2.522900
50.607488400,RX,12* 12,
50.612252500,TX,00*,2.518200
50.712495400,RX,12* 12,
50.717261100,TX,00*,2.519800
50.817502300,RX,12* 12,
50.822256800,TX,00*,2.508600
50.922509200,RX,12* 12,
50.927245900,TX,00*,2.490700
51.027516200,RX,12* 12,
51.032261100,TX,00*,2.499000
51.132523100,RX,12* 12,
51.137269700,TX,00*,2.500700
51.237530100,RX,12* 12,
51.242284900,TX,00*,2.508900
51.342537000,RX,12* 12,
51.347313100,TX,00*,2.530200
51.447544000,RX,12* 12,
51.452308700,TX,00*,2.518800
51.552550900,RX,12* 12,
51.557317400,TX,00*,2.520600
51.657557800,RX,12* 12,
51.662313000,TX,00*,2.509300
51.762564800,RX,12* 12,
