Time,Label,Data,ReplyTime(ms)
73.268625700,TX,00*,2.518500
73.468874700,RX,12* 12,
73.473650200,TX,00*,2.529600
73.673888200,RX,12* 12,
73.678661800,TX,00*,2.527700
73.878901700,RX,12* 12,
73.883673300,TX,00*,2.525700
74.083915200,RX,12* 12,
74.088697900,TX,00*,2.536800
74.189026300,RX,08* 08,
74.293929000,RX,12* 12,
74.298702100,TX,00*,2.527200
74.499046700,RX,12* 12,
74.503817600,TX,00*,2.525000
74.704060200,RX,12* 12,
74.708842200,TX,00*,2.536100
74.909073700,RX,12* 12,
74.913840700,TX,00*,2.521100
75.114087200,RX,30* 30,
75.139088800,RX,12* 12,
75.143841700,TX,00*,2.507000
75.324101000,RX,12* 12,
75.328863000,TX,00*,2.516100
75.529114500,RX,12* 12,
75.533894100,TX,00*,2.533700
75.734128000,RX,12* 12,
75.738899100,TX,00*,2.525200
75.939141500,RX,12* 12,
75.943910700,TX,00*,2.523300
76.144155000,RX,12* 12,
76.148915700,TX,00*,2.514800
76.349168500,RX,12* 12,
76.353927300,TX,00*,2.512900
76.554181900,RX,12* 12,
76.558958300,TX,00*,2.530400
76.759195400,RX,08* 08,
76.784197100,RX,12* 12,
76.788939700,TX,00*,2.496700
76.969209300,RX,12* 12,
76.973974100,TX,00*,2.518900
77.174222800,RX,12* 12,
77.178979100,TX,00*,2.510400
77.379236200,RX,12* 12,
77.384003700,TX,00*,2.521500
77.584249700,RX,12* 12,
77.589021800,TX,00*,2.526100
77.689256700,RX,30* 30,
77.794263600,RX,12* 12,
77.799032500,TX,00*,2.523000
77.999277100,RX,12* 12,
78.004044000,TX,00*,2.521000
78.204290600,RX,12* 12,
78.209042600,TX,00*,2.506100
78.409304000,RX,12* 12,
78.414080100,TX,00*,2.530100
78.614317500,RX,12* 12,
78.619091700,TX,00*,2.528300
78.919337600,RX,13* 00 00 01 00 a0 b4,
78.929853000,TX,00*,2.539900
79.029344900,RX,12* 12,
79.034120400,TX,00*,2.529600
79.134351800,RX,12* 12,
79.139558100,TX,00*,2.960400
79.239358700,RX,12* 12,
79.244280700,TX,00*,2.676100
79.344365600,RX,08* 08,
79.369367200,RX,12* 12,
79.374350200,TX,00*,2.737100
